twid,tweep,twtext,fav,rt,url
578529647295606784,time,This is why you overshop in Ikea http://t.co/oZg39JmBpf,46,59,http://ti.me/1H50L1G
578527128385368064,time,9 Irish photographers you need to follow http://t.co/CiBei9L0sX Photo: Ross McDonnell http://t.co/ozF9rn0ZAY,149,134,http://ti.me/1MQgzE5
578524118162784256,time,The 'Game of Thrones' Iron Throne makes a grand entrance in London http://t.co/aCX4LYODsJ,45,38,http://ti.me/1EuyDix
578523189422075904,time,"TIME's new cover: Closing the Cancer Gap. What will it take to give every patient equal care? http://t.co/izACqFOFDK
https://t.co/iEogOL2xFY",70,85,http://ti.me/1AJdBvk https://amp.twimg.com/v/994aebf4-a03b-400f-bffc-9cb49e19fa1a
578522191395966976,time,Vanuatu faces food shortages after Cyclone Pam devastates crops http://t.co/7i9gy7k1i5 Photo: Edgar Su—Reuters http://t.co/GdXEpkDPpd,30,74,http://ti.me/1I19FuU
578518314206564352,time,7 people were killed by falling rocks at one of China’s top tourist spots http://t.co/A0AIQzfGv4,21,41,http://ti.me/1AIStp3
578514280611463168,time,Subscribe to The Brief and start your day with the 12 most important news stories http://t.co/bCD1UxCgLX,12,11,http://ti.me/1AvCn1W
578511274822217728,time,.@EmpireFOX showrunner: We always planned that would happen to Lucious http://t.co/98SXsHyowl Photo: Chuck Hodes—Fox http://t.co/6Z8TK3QHtj,27,33,http://ti.me/1EtyPP7
578509537742876672,time,Philippines imposes “weed bond” on One Direction http://t.co/crcLTEixax,53,86,http://ti.me/1MQgj8e
578505576302383104,time,Meet the new generation of gender-creative kids http://t.co/y2E1g5dGq7 Photo: Lindsay Morris—Institute http://t.co/gAyTfYKh3l,75,82,http://ti.me/1EubRaG
578501692360146945,time,This guy got shot in the shoulder and immediately decided to post a selfie http://t.co/pJIA78Cgaz,38,67,http://ti.me/1H4ZZlz
578497820623282176,time,8 ways to create a morning routine that works http://t.co/Qlk48AJUcE,104,89,http://ti.me/1xhS8Oh
578493918381285376,time,Kareem Abdul-Jabbar on the problem with Starbucks' flawed plan to tackle race http://t.co/UEeWUabLEk,54,57,http://ti.me/1CvYb2g
578490112465637377,time,A war photographer's 99-year journey http://t.co/6YqvsBJ32W Photo: David Douglas Duncan http://t.co/qSy4E9pP1k,184,184,http://ti.me/1xhwrOm
578486289995067392,time,Warrant: Handwriting analysis error delayed link to Robert Durst http://t.co/DHj8fnp8Hq,16,21,http://ti.me/1x3bqqc
578482149319450624,time,7 fascinating insights from Nintendo’s gaming genius Shigeru Miyamoto http://t.co/J07zRGHU5X,44,49,http://ti.me/1H4I527
578478240530108417,time,"When the first man walked in space, almost nobody knew that it was happening http://t.co/FuV5arSD3R",60,57,http://ti.me/1AIxgM1
578474229806592001,time,“Technology will force universities to redefine their role within 21st century life” http://t.co/Q0NHIwVtbJ,87,144,http://ti.me/1x3by9h
578470201987108864,time,A new blood test could stop doctors from overprescribing antibiotics http://t.co/KF4Z5l8hrI,71,101,http://ti.me/1MQ6jvu
578466074259267584,time,What diet soda does to belly fat http://t.co/MV11Nvd9zr,55,81,http://ti.me/1H4HXzU
578462017880731648,time,Digital music sales reached an all-time high of $4.51 billion in 2014 http://t.co/qretufSDwW,48,77,http://ti.me/1H118Ho
578457839687114752,time,Report: Black Americans are 72% equal to whites http://t.co/FlvN7Rw4Nn,72,88,http://ti.me/1H4pGTc
578453699762196481,time,Italian politician looks to highlight LGBT rights by taking wedding plans to Canada http://t.co/oAmub61FWW,22,35,http://ti.me/1Etv505
578449916219006976,time,Liza Minnelli enters rehab for substance abuse http://t.co/oGiGkbSc35,31,42,http://ti.me/1x2UXm2
578446017022005248,time,Subscribe to The Brief newsletter and get a daily email of the 12 things you need to know now http://t.co/TqzmRVpx8w,20,10,http://ti.me/1AIkhK9
578444528283201536,time,"Facebook sued for sex discrimination, harassment http://t.co/GDktrmM9Vx",48,53,http://ti.me/1H4pDXA
578440629975396352,time,.@EmpireFOX showrunner: We always planned that would happen to Lucious http://t.co/bEn6MZoHDi Photo: Chuck Hodes—Fox http://t.co/vBWPWGkF6T,59,40,http://ti.me/1CvKwrU
578438150923673600,time,Discover the winners of the first Istanbul Photo Awards http://t.co/meGJ58IhWr Photo: Daniel Berehulak http://t.co/sGkQ0hA9iw,118,177,http://ti.me/1I0TFJj
578434143597543424,time,"Robert Durst had $42,000 in cash when arrested http://t.co/eOtNNwNLmD Photo: Gerald Herbert—AP http://t.co/r2sYNDIgnB",46,54,http://ti.me/1xgKfIX
578430092382191616,time,Virginia governor calls for probe into student's arrest http://t.co/ns8zuHitck,24,42,http://ti.me/1H47bhO
578425879904174080,time,Crimea celebrates first anniversary of annexation by Russia http://t.co/qO1JkEzNeH (Alexander Aksakov—Getty Images) http://t.co/3CNuPMgu0d,57,84,http://ti.me/1x2EJcy
578421724942860288,time,Old tweets prove dangerous for 2016 campaign staffers http://t.co/XzkW1U2GwT,38,39,http://ti.me/1I0MAbR
578417607205879808,time,Questions remain after Clinton camp discloses reading each email http://t.co/XhcpfClLjG,16,18,http://ti.me/1AHT36u
578413422804627456,time,"Andy Murray tells Wayne Odesnik ""good riddance"" after his 15-year ban for steroids http://t.co/Z0H6UgxxFU",33,23,http://ti.me/1H47lFZ
578409164122259456,time,Ruth Bader Ginsburg holds your selfies in contempt http://t.co/2nL6qS3oVr,28,37,http://ti.me/1AHTptO
578407275288727552,time,Read the nasty note a neighbor left an amputee about a handicapped spot http://t.co/WOYn1l4ivW,37,45,http://ti.me/1xgKrId
578405324782206977,time,This is how many friends you actually need http://t.co/uTG1nQQKtY http://t.co/MgTX3VECDr,179,162,http://ti.me/1AGGTuG
578398033970364416,time,6 exercise tweaks that can make or break your workout. Photo: @GettyImages http://t.co/Zg6nwfiHWR http://t.co/SCezKnqLBE,341,140,http://ti.me/1H2Ymoj
578393227918753792,time,Subscribe to The Brief and get the day's top news delivered to your inbox http://t.co/twBamTBv31,10,7,http://ti.me/1ClPrLX
578390497082925056,time,This is where Starbucks will try out its delivery service http://t.co/rXqSYtApPN,41,43,http://ti.me/1CumUEd
578384782301663233,time,Suspect arrested in Phoenix-area shooting that killed 1 http://t.co/CNFYuUtZYL,17,25,http://ti.me/1H3Wzze
578382938955509760,time,Why you're not alone if you're lonely http://t.co/dcL7BXtOLJ,93,46,http://ti.me/1xfEETh
578376442741989377,time,"Swedish police: Several people shot, some dead, in Goteborg http://t.co/DCYZdCRcsH",27,85,http://ti.me/1H09crL
578375398267985921,time,Inside Nintendo's bold plan to stay alive for the next 125 years. Photo: @GettyImages http://t.co/RMzan59ibS http://t.co/D5elknpKR5,180,146,http://ti.me/1xfEBHh
578372625690443776,time,2 more aid workers back in U.S. for Ebola monitoring http://t.co/UfBcKFFSrr,15,36,http://ti.me/1AHzbR0
578368068428144640,time,Kendall Jenner says she never spoke out about Bruce Jenner's transition http://t.co/joWN3CfK0I,26,20,http://ti.me/1EsduFT
578360300988178434,time,Here's the terrifying truth about metal shards in your food http://t.co/UFtLfPPJ2d,31,50,http://ti.me/1AGG4SF
578352762003435521,time,Here's what's coming to Netflix in April http://t.co/XLoLZxvYBq http://t.co/UL1hfUJQns,169,117,http://ti.me/1GZ4478
578346680916975616,time,Theft of Ukraine's 'golden loaf' reflects the revolution's failings http://t.co/dPGY2SOWrY,21,20,http://ti.me/1x1Ugtd
578345223454994432,time,Another American Apparel ad was banned for being too racy http://t.co/hANnQPnZun,23,21,http://ti.me/1AGFOTH
578341444349341698,time,.@realDonaldTrump explains why he's serious about running for president http://t.co/lXvICweA1c,28,31,http://ti.me/1CumcXs
578337645086003200,time,Watch two new 'Game of Thrones' season 5 clips http://t.co/q5qkbjeRGI,48,40,http://ti.me/1GZ3sP9
578333857814024192,time,President Obama comes out swinging against GOP budget proposal http://t.co/oCmYByRoLz,52,52,http://ti.me/1xfDF5z
578331578692153344,time,http://t.co/sqiuN5OR1F Target will raise minimum wage to $9 an hour,93,53,http://ti.me/1Cuu5MF
578330096332857345,time,Here's the real reason why @TherealTaraji almost turned down @EmpireFOX http://t.co/Hag2kU616P,18,18,http://ti.me/1AGF40T
578326292489224192,time,"Lawsuit claims Instacart ""personal shoppers"" should be classified as employees http://t.co/F7RcwjTAhf",20,22,http://ti.me/1AGrkmH
578322561316028417,time,This is what to expect from Kyle Chandler's new show http://t.co/i2KviT0Kf8,15,10,http://ti.me/1H2Gkmj
578320273960792064,time,Kendall Jenner says she never spoke out about Bruce Jenner's transition http://t.co/czibOPI6u0,17,13,http://ti.me/1GZi2WF
578318774723563520,time,American history's biggest art theft just hit 25 years unsolved. Photo: @GettyImages http://t.co/asSlyIBQ6I http://t.co/38LpICvfKt,94,105,http://ti.me/1H2G1YC
578316695376379904,TIMEWorld,Theft of Ukraine's 'golden loaf' reflects country's empty revolution http://t.co/D9sdfxeZj6 by @shustry,12,17,http://ti.me/1I0iaGB
578316391721361409,time,Kareem Abdul-Jabbar on the problem with Starbucks' flawed plan to tackle race http://t.co/K1SZdd5ySo,46,81,http://ti.me/1CutXwv
578315027507232768,time,Sony's new TV streaming service is way better than your cable box http://t.co/hOSj8rSAxC,99,112,http://ti.me/1I0964B
578311212968062978,time,"The Presbyterian Church (USA) formally recognized same-sex marriage, but these other Christian dominations do, too http://t.co/EhqqQe7lCq",74,84,http://ti.me/1x1DA58
578309590435131394,time,"""For the sake of his own future, Benjamin Netanyahu has made dreadful Jewish history"" http://t.co/u8hNKTSZlM",43,60,http://ti.me/1GZ38Qe
578307451029753856,time,What Netanyahu's victory means for Israel http://t.co/CZ4fUoiYqv,32,36,http://ti.me/1H2ET7i
578303662650482688,time,"""Sharknado 3: Oh Hell No!"" gets an official premiere date http://t.co/omvUNII8ws",51,63,http://ti.me/1H2ELER
578299915643785216,time,Missing South Carolina cat found 2 years later in California http://t.co/HXRqK5QO3O,59,47,http://ti.me/1GYE63O
578298566537539584,Sam_Frizell,.@realDonaldTrump tells TIME why he's exploring a run for president. (But he also has a TV fallback...) http://t.co/xhxbxOgMHd,5,8,http://ti.me/1ErWDCW
578296123867152384,time,Why loneliness may be the next big public health issue http://t.co/Wlnz7SZwDY,121,157,http://ti.me/1AGkjT1
578293102777085952,katysteinmetz,".@TIME is the first to report: Lawsuit claims Instacart ""personal shoppers"" should be classified as employees http://t.co/ag8UAs0cTK",12,13,http://ti.me/1ErT6ok
578292354655875072,time,This is where Starbucks will try out its delivery service http://t.co/tYvTwD2riW,18,27,http://ti.me/1xfpRbk
578288537205895168,time,Watch Justin Bieber play 'Never have I ever' with Madonna http://t.co/rScTg1GCHb,27,12,http://ti.me/1AGjWaX
578287891891257345,timepictures,Discover the winners of the first Istanbul Photo Awards | http://t.co/la1qNIWveF Photo: Daniel Berehulak http://t.co/u99kDB4Jxq,84,115,http://ti.me/1FBCONS
578284651522965505,time,Here's the terrifying truth about metal shards in your food http://t.co/06Ddun4BfN,20,34,http://ti.me/1I07KXB
578284338288136192,JulieShapiro,"Meet the first man who walked in space, 50 years ago today. Beautiful story by @jeffreykluger: http://t.co/chut92wjnS",23,23,http://time.com/3745861/leonov-spacewalk-50th-anniversary/
578280265744797696,time,"4 shot in Phoenix suburb shootings, suspect at large http://t.co/pUmQ4rCB08",13,26,http://ti.me/1xfnoO3
578273697909313538,time,"""Insurgent"" review: Shailene Woodley is the one shining constant http://t.co/URD4CNev8A",30,16,http://ti.me/1GXHmwo
578271698056798208,time,"""What we can say is that Israel has kept to its tradition of surprises in elections"" http://t.co/QaZSbKJ8aX",11,17,http://ti.me/1MO1EdG
578269813648330752,Techland,Sony's new TV streaming service is way better than your cable box http://t.co/Bceh5gOQyF,22,22,http://ti.me/1xynKdc
578269707796684801,time,Microsoft will launch Windows 10 in 190 countries as early as this summer http://t.co/37VV6iCzII,32,53,http://ti.me/1AFQ4eU
578267017058394112,time,Kendall Jenner breaks silence on Bruce Jenner 'changing shoes' http://t.co/mHqDTmAbIv,27,24,http://ti.me/1MOmABi
578265907308457984,time,Here's what SAE is doing in response to the racist chant scandal http://t.co/DK1an7nXvh,16,27,http://ti.me/1ErofYW
578263126606483456,katz,"Tunisia bloodshed threatens to undo its progress, writes @vivwalt, after today's deadly museum attack in Tunis: http://t.co/M3oKIQeofT",12,23,http://ti.me/1xyrXh0
578262133336629248,time,Here's what's coming to Netflix in April http://t.co/3atiT5ANhF http://t.co/elyGoBlgeZ,147,86,http://ti.me/1AFPOwi
578259928973901824,time,Will Kraft have a recall-related stock dip? http://t.co/HPSGUctzuE http://t.co/7y5r2IbZPR,20,32,http://ti.me/1MOdvZ8
578258906943791104,VLuck,Sony's new TV streaming service is way better than your cable box: http://t.co/UT7ZrV67jz,24,24,http://ti.me/1xynKdc
578258347037708288,time,Someone apparently keeps photocopying their cat at a library http://t.co/0ijsC7BUei,71,105,http://ti.me/1HZVkPq
578254679462785027,time,Exclusive: Inside Nintendo's bold plan to stay alive for the next 125 years http://t.co/Bn2jr2QPil,45,44,http://ti.me/1H2hTVR
578252325384519681,LIFE,"On this day in '59, Eisenhower signed a bill granting statehood to Hawaii. Photo: Ralph Crane http://t.co/G8xF6gyfVW http://t.co/SW3gxom7Ps",179,174,http://ti.me/1AAMKll
578250528213307392,time,Jimmy Kimmel tricked music snobs at SXSW into raving about artists that don't exist http://t.co/HA9nQCv6X6,96,73,http://ti.me/1AFyGqL
578248020090859520,TIMEPolitics,What Netanyahu's victory in Israel means for the world http://t.co/UhI3HDJMqB via @ianbremmer,24,36,http://ti.me/1CtfaSK
578247269721468928,time,See the 9 most breathtaking photos of the Northern Lights. Photo: Corbis http://t.co/XbA2osHJ5t http://t.co/ZNomLMcoyf,211,233,http://ti.me/1MNUQN1
578243263154520064,time,Watch Seth Meyers tell Sen. Ted Cruz the world really is on fire http://t.co/bBtQUPFYjI,27,20,http://ti.me/1CtcGUp
578242589171802112,time,What you need to know about Netanyahu's win in Israel http://t.co/E4pXr9p4uk,26,41,http://ti.me/1xf1vhR
578241066513629185,laurastampler,You can now listen to a live stream of Shia LaBeouf's heartbeat because... art http://t.co/POdoCvnJY5,35,45,http://ti.me/18HNgX9
578239468458655744,time,More channels could be coming to Apple's TV service http://t.co/yHLYUPqFYX,25,24,http://ti.me/1H26Cou
578235941103538177,time,Watch Zachary Quinto celebrate Leonard Nimoy's 'beautiful and full life' http://t.co/bPtKFcqa5U,39,32,http://ti.me/1HZIDUB
578235627772207104,ryanbeckwith,Watch Seth Meyers tell Ted Cruz that the world really is on fire http://t.co/qbT18wT4Dz by @tcberenson http://t.co/pomjw7YIBm,25,21,http://ti.me/1HZJzZi
578233058865885184,time,"Exclusive: Nintendo CEO talks about what you'll play, how you'll pay, and the future http://t.co/yodrMnA0R9",44,50,http://ti.me/1AFxWBR
578232166024364032,time,Donald Trump is really considering running for president. Really. http://t.co/5XKUtlTEZG,56,121,http://ti.me/1GXpdih
578230542623252480,ZekeJMiller,Here's who is winning March Madness in the classroom http://t.co/kfucJcYqhU via @TIME,14,9,http://ti.me/1Lnm2Hg
578228646894260224,time,"Here's your first look at the film adaptation of @johngreen's ""Paper Towns"" http://t.co/1e1PTUHLPc",30,19,http://ti.me/1Er4ctK
578227389701959680,time,See who Obama thinks will win the Final Four http://t.co/8XbaIBuQjk,15,21,http://ti.me/1xeQBJ3
578225320932823040,time,Syracuse head coach Jim Boeheim announces retirement http://t.co/iAClDXcvnX,25,42,http://ti.me/1MNLYXS
578224418637418496,time,6 exercise tweaks that can make or break your workout. Photo: @GettyImages http://t.co/RjYJNUN7cB http://t.co/pxt9IlVUSi,248,98,http://ti.me/1MNC5cz
578221844274221056,miatramz,See the 9 most beautiful photos from last night’s Northern Lights http://t.co/1342M0KRu4 @TIME http://t.co/3BI5LJM4yt,169,152,http://time.com/3749031/see-northern-lights-aurora-borealis-photos/
578220365526237184,time,Update: 21 dead in attack on Tunisian museum http://t.co/nYJBvCo0jx,31,99,http://ti.me/1GXsiyA
578219844283330560,time,Good news for women who breastfeed http://t.co/1IulirjyqQ,43,58,http://ti.me/1HZACyY
578216827215601664,time,This is the cheapest ticket to NCAA March Madness http://t.co/PG63HHLA4R,9,14,http://ti.me/1EqZzQg
578215062286016512,CharlotteAlter,"""I am the only one who can make America truly great again!"" - future presidential candidate Donald Trump: http://t.co/AqXVpd3MXZ",36,36,http://time.com/3748732/donald-trump-exploratory-committee-2016/
578214313552408577,time,"The ""Blurred Lines"" legal drama is far from over http://t.co/m2ELt25moF",16,32,http://ti.me/1AFfPvS
578209859885260800,time,Witness scenes from the Tunisia museum attack. Photo: EPA http://t.co/BkYRUh7R1d http://t.co/0p2zQ7hAo9,28,65,http://ti.me/1H1RTKu
578206447118508032,sampjacobs,Behind the greatest portraits of the 20th century. @Life looks at work of Yousuf Karsh. http://t.co/xKIAx0bDOw http://t.co/TNaGMJnCwv,252,218,http://ti.me/1BPEO2g
578205496768880642,time,Catch up with Alexei Leonov on the 50th anniversary of the first spacewalk http://t.co/IWtNeGyDYj,17,32,http://ti.me/1xeueDn
578201736143323137,time,This is how many friends you actually need http://t.co/7CNjRLzKxa http://t.co/k2X1OETExl,162,134,http://ti.me/1H1MFy8
578199569290412032,poniewozik,"New: Trouble in Margaritaville! Stellar performances, iffy writing in Netflix's family-noir BLOODLINE. http://t.co/kd7NBByuxq",11,9,http://time.com/3748080/review-netflix-bloodline/
578198008967348225,BenGoldberger,These 5 states could be next to legalize marijuana. @katysteinmetz forecasts the future of over-the-counter weed http://t.co/4BF5bpkS87,19,22,http://time.com/3748075/marijuana-legalization-2016/
578197959868870656,time,This is why Shailene Woodley eats clay http://t.co/prKuoCQ9ln,25,22,http://ti.me/1xelT2G
578194179127382016,time,These 5 states could legalize marijuana in 2016. Is yours one of them? Photo: @GettyImages http://t.co/QMIfvqT5wf http://t.co/k99Vc1vU38,92,123,http://ti.me/1AEMTE8
578190387505954816,time,See how bad your commute is compared to these cities http://t.co/HYfp1iRKKW,34,37,http://ti.me/1x0i8xt
578186620383457281,time,French police raid Uber offices in Paris over UberPop controversy http://t.co/BRnE8SoJvm,16,34,http://ti.me/1MNcssq
578183555475451904,time,What diet soda does to belly fat http://t.co/Ru3p1sqMc7,53,86,http://ti.me/1EqFDwT
578181107893596160,time,Breaking: At least 8 dead in Tunisia museum attack http://t.co/F6lNEFB2qK,19,78,http://ti.me/1HZssqB
578174077791289345,time,Dolce &amp; Gabbana try to clarify IVF remarks that had Elton John fuming http://t.co/gUdszPAckH,32,35,http://ti.me/1xdUNZA
578170215973924864,time,Here's who is winning March Madness in the classroom http://t.co/puBpH5WYQe,17,22,http://ti.me/1xdUNJ3
578166155044655104,time,This is not a good reason to smoke cigarettes http://t.co/qUh7VNpIbX,34,39,http://ti.me/1AE9jFJ
578164399279575040,time,Salt Lake City and Austin ranked best for job creation in U.S. http://t.co/B0ladpyqb3,42,59,http://ti.me/1xdUPjY
578161692804325376,time,Get a close look at the architecture of North Korea http://t.co/cWAqfwAyGb Photo: Eddo Hartmann—Hartmann Photography http://t.co/oAjqxovuRP,67,72,http://ti.me/1xdSYM9
578157581673320448,time,Police cars set afire at anti-austerity protest in Frankfurt http://t.co/qrfv6FWZWr,15,33,http://ti.me/1xdT4Dx
578153500833636353,time,“New research suggests that sitting is as bad as smoking” http://t.co/l8r2JLO8yb,135,234,http://ti.me/1Eq9WUv
578149549451141120,time,5 ancient grains you need to try http://t.co/hqimdxkjnD,49,37,http://ti.me/1MMLJwf
578145691375132672,time,Suspects in Srebrenica massacre arrested http://t.co/rFW69b8lCS,26,41,http://ti.me/1xdSTrJ
578141855105359872,time,Tensions escalate between Kiev and Moscow over controversial ‘special status’ bill http://t.co/vPVe3JYHdj,21,42,http://ti.me/1Cs0of9
578137905434079232,time,Solar-powered aircraft on round-the-world trip gets stuck in Indian red tape http://t.co/zWrL2zhI9T,42,80,http://ti.me/1MML9i1
578133825622011904,time,Catch up with the top news of the day by subscribing to The Brief http://t.co/ZkuOS8ssKF,13,10,http://ti.me/1wQlUsY
578131354791112704,time,Study says prolonged breastfeeding linked to higher IQ and wealth in adulthood http://t.co/oZwP1ud0yi,107,150,http://ti.me/1EpSwY7
578127495918067712,time,Parents hunt for answers on kids’ mysterious paralysis http://t.co/9y0nLfhbMO,26,33,http://ti.me/1H0DGNS
578123540915838976,time,Pakistani militants gun down former lawyer of doctor who helped CIA find Osama bin Laden http://t.co/JFsjg29po8,38,72,http://ti.me/1ADLWvR
578119476157157376,time,Netanyahu defeats main rival in Israeli vote http://t.co/pECGbjXluy,35,69,http://ti.me/1xdMTPQ
578117188696940544,time,"3 killed, 4 wounded in shooting at California grocery store http://t.co/22FUi8agjn",16,54,http://ti.me/1EpSAad
578113391929110528,time,Futuristic 3-D printing technology 'grows' objects from liquid http://t.co/lKgCToJdoq,39,67,http://ti.me/1wYYkKO
578109566178631682,time,What diet soda does to belly fat http://t.co/i2hxsreNjU,69,87,http://ti.me/1ADLNIY
578105773206544384,time,“Hi. My name is Carl and I’m a Facebook addict” http://t.co/ipypgeIHHj,35,33,http://ti.me/1H0E2UJ
578101607390281729,time,Watch classic video games attack earth in the new ‘Pixels’ trailer http://t.co/tb3EDkBQnE,21,25,http://ti.me/1DAi89J
578097680640921600,time,Subscribe to The Brief newsletter and get a daily email of the 12 things you need to know http://t.co/EdzHK2fGSH,19,15,http://ti.me/1CrJe13
578094998136098816,time,France might ban dangerously thin models http://t.co/Xk7fpdqHsp,89,105,http://ti.me/1GUZS8p
578090870018215937,time,Arnold Schwarzenegger stopped in Australia for riding bike without helmet http://t.co/xyQr84DrPv,56,77,http://ti.me/1xdtDBV
578086653819924480,time,"Kraft recalls 242,000 Macaroni &amp; Cheese boxes due to possible metal pieces http://t.co/0qxitsahZc",45,119,http://ti.me/1GV0uuL
578082567766745088,time,.@azealiabanks: “I hate everything about this country” http://t.co/9eSO8A3vyO,51,35,http://ti.me/1GV0ZFp
578078376742670336,time,Leah Still’s doctors believe she may be cancer-free http://t.co/94LDPFiteg,42,23,http://ti.me/1ADw24B
578074168605851649,time,Netanyahu’s Likud Party wins Israeli election http://t.co/ksgoKtuYVu Photo: Amir Cohen—Reuters http://t.co/oug9csHxAf,129,258,http://ti.me/1HYYSS2
578071169934348288,time,Kendrick Lamar's 'To Pimp a Butterfly' sets first-day streaming record on Spotify http://t.co/PBk2brVYfu,89,82,http://ti.me/1HYSEl1
578067186046009344,time,The dark-horse presidential candidate who could upend the 2016 race http://t.co/WipoYj7rjj,29,41,http://ti.me/1Crhjyg
578063114546987010,time,Illinois Congressman to resign after reports of extravagant spending http://t.co/Ne6zu0K1TF,35,58,http://ti.me/1DzWGBz
578059192184877056,time,E! postpones return of 'Fashion Police' until September http://t.co/eBSkuXV22l,22,34,http://ti.me/1wYeUuf
578055288655249408,time,Dick Cheney: Obama is “playing the race card” http://t.co/5gKB4etHua,43,35,http://ti.me/1DzZRcy
578051301923102720,time,"SAE fraternity will review chapters across US to ""combat racial intolerance"" http://t.co/kkbK9hlDR9",41,48,http://ti.me/1HYRp5n
578047309671366656,time,"Andy Fraser, bassist from Free and “All Right Now” co-writer, dies at 62 http://t.co/KeXNanj5Z6",16,36,http://ti.me/1DzWEd1
578045632914460672,time,Letter sent to White House tests tentatively for cyanide http://t.co/phd3wcj58r,19,39,http://ti.me/1Eprlg6
578043263539499010,time,How to tell which iPhone apps are killing your battery http://t.co/z6fblwYRkm,124,112,http://ti.me/1GY48Yu
578039412182888448,time,These are the best (and worst) paying cities for women http://t.co/xTOd3dnPxE,68,70,http://ti.me/1wVlotH
578038901547352064,time,Netanyahu appears ahead in close Israeli vote http://t.co/uPoE1xoJYf,20,48,http://ti.me/1xddInk
578035641797185536,time,5 ancient grains you need to try http://t.co/d9XUuy1d4v,52,40,http://ti.me/1MIV0VW
578031855305375744,time,1 of Google’s best devices is getting a big upgrade http://t.co/LRcapStaIY,25,32,http://ti.me/1AAYGn2
578028144868892672,time,How 1 movie changed LGBT history http://t.co/R8VlgzfcY7,43,41,http://ti.me/1AAEEZT
578024302643138560,time,Starbucks is planning to serve your coffee with a side of race relations chat http://t.co/aVRLRaqgiz,71,89,http://ti.me/1DwCFfa
578020569267990528,time,"""You know who really rocked swimwear? Grandma did"" http://t.co/YwOEOf6qKx",25,16,http://ti.me/1MJ2qsv
578015728864989186,time,Subscribe to The Brief and get the day's top news delivered to your inbox http://t.co/kpPMrqYolH,6,4,http://ti.me/1ClPkA0
578013046737600512,time,Here's who is winning March Madness in the classroom http://t.co/SovBbwoRBu http://t.co/XY01wo9KYG,194,272,http://ti.me/1HXmh6k
578009222601949184,time,"""By sharing death on the web, dying may not feel so alone"" http://t.co/a7vnUqvorm",57,52,http://ti.me/1AAYRij
578005499523805184,time,This is not a good reason to smoke cigarettes http://t.co/WIFC1Q2aPZ,34,37,http://ti.me/1GRBkxi
578001655368650752,time,You can buy Oprah’s household items for as little as $50 http://t.co/mISBNFIc4O,29,30,http://ti.me/1AAZ9Wj
577997982655741952,time,Space hero Buzz Aldrin took the best photo at Stonehenge http://t.co/6h8zFrzgDS,33,44,http://ti.me/1Dx2nQI
577994128568532993,time,How and why the Dalai Lama left Tibet http://t.co/ohokCZD8CJ,98,99,http://ti.me/1MJtmbw
577990391477207042,time,Can these common office habits slowly kill you? http://t.co/jRyArBH9QB,55,50,http://ti.me/1CpFdui
577986574731841536,time,Nearly half a million babies die from poor hygiene each year http://t.co/YLEvWtlQX9,42,107,http://ti.me/1AB8LQY
577982891327660032,time,"""A bikini has nothing to do with swimming, or any kind of physical freedom, and everything to do with display"" http://t.co/aNxi8Uw2VV",120,106,http://ti.me/1EmTVid
577979021037871104,time,See a complete ranking of the NCAA basketball tournament field by academic success http://t.co/cBX2rxbmFB,32,36,http://ti.me/1xbhyNI
577975289218801664,time,Liam Neeson has a very special St. Patrick’s Day message for you http://t.co/mL98Za8AUC,46,41,http://ti.me/1xbSF4k
577971482061619200,time,Apple wants you to trade in your old Android http://t.co/zbyHdcaRfB,47,58,http://ti.me/1MJKdLa
577967778734436352,time,How to watch the new season of Community right now http://t.co/OlXJX1Np5g,27,11,http://ti.me/1GY6YwC
577963945471942657,time,5 things Apple’s TV streaming service will need to kill cable http://t.co/NHIH0S6aJq,47,37,http://ti.me/1CpRQFx
577960198977011712,time,"Forget the watch, this is the next big smart device http://t.co/O8nujpQU5P",20,22,http://ti.me/1GYFNl6
577957864209276928,time,How Toys 'R' Us is making millions of kids very sad http://t.co/qon9yXGhqU,49,39,http://ti.me/1Cqw6JB
577956385939435520,time,5 ways to honor St. Patrick’s Day you’ve never heard of before http://t.co/jWiMZmESxB,21,36,http://ti.me/1wW6xzk
577952807661207552,time,Watch live as the Northern Lights turn a spectacular green for St. Paddy’s Day http://t.co/yw66DLzcMq,47,50,http://ti.me/1GZmYOO
577951331287244800,time,.@Baylor made the Final Four in TIME's academic March Madness bracket. See the complete ranking http://t.co/QvkfugFWx0,56,51,http://ti.me/1MKb2Ps
577948809629691904,time,The Twizzler Challenge might be the next Ice Bucket Challenge http://t.co/gvmC9zfs9h,27,38,http://ti.me/1MKRcDM
577946522479915008,time,Meet the man who could decide Israel’s election http://t.co/NR8tNvkkXi,16,32,http://ti.me/1GT6Vi8
577945285516722177,time,This is the drink people are getting instead of coffee http://t.co/hD0Wiz43Dn,50,40,http://ti.me/1GZeOWM
577941847324114944,time,Google Exec Eric Schmidt called out for interrupting the only woman on panel http://t.co/988pcEHACX,82,83,http://ti.me/1MKRMkL
577940661367889920,time,"Workplace suicide is a small but growing issue, study says http://t.co/DgENAic8RR",34,50,http://ti.me/1DyphHq
577937549198540800,time,"""Who ever said that a bikini was ideal for anything other than getting ogled?"" http://t.co/F4WQJAfJ5E",34,27,http://ti.me/1GYaLtJ
577933715155894272,time,The Kardashians will not stop until every family member has a game http://t.co/NLeyEphF4v,31,26,http://ti.me/1EnNjQB
